fold_idx,repeat_idx,compound_idx,y_true,y_pred,train_r2_fold,train_rmse_fold,train_mae_fold,cv_r2_fold,cv_rmse_fold,cv_mae_fold,best_hp_json
3,0,34,11.9,13.15877644305971,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,41,17.4,17.084730474217217,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,48,5.2,3.3951765764900035,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,58,12.5,13.55177305749348,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,61,19.5,18.53202806524158,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,66,5.8,8.365595031178557,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,68,4.2,4.25748460594567,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,79,7.0,8.038804283102678,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,81,22.5,16.89016456463564,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,83,10.7,12.307239211231128,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,87,22.2,20.67940932416201,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
3,0,90,23.4,21.582576372804688,0.9619171533348393,1.144120167430705,0.90027802275448,0.9085637859562714,1.8543734028398582,1.405033916421486,"{""est__alpha"": 14.563484775012444}"
4,0,1,19.1,17.85719233428986,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,7,16.9,16.32808097313647,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,9,25.2,29.09408019428713,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,26,21.8,20.671963526758827,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,28,11.4,13.27740712916598,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,37,19.3,19.222586930384796,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,38,13.8,12.60086853291637,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,39,16.8,15.976351929557767,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,42,15.5,15.86172126294446,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,47,25.1,29.571717190447735,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,49,17.2,16.213194336596082,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,51,12.3,13.211313576881041,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,52,9.9,7.383164910993861,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,54,25.2,27.306379893816136,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,56,18.7,19.435033694566727,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,59,18.4,12.895804980206618,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,60,2.7,-1.150283988968452,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
4,0,88,9.9,6.432456880402157,0.9888986580225224,0.6260738409470322,0.4995910302470051,0.811456193159505,2.5203901941248974,1.9847928664352696,"{""est__alpha"": 2.023589647725158}"
