fold_idx,repeat_idx,compound_idx,y_true,y_pred,train_r2_fold,train_rmse_fold,train_mae_fold,cv_r2_fold,cv_rmse_fold,cv_mae_fold,best_hp_json
0,0,0,12.4,11.241037721369146,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,2,16.1,16.023579845027825,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,6,15.2,15.182112797556561,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,10,9.8,9.743541589445641,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,11,13.5,13.639852037326227,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,19,9.3,9.967482429601377,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,30,11.4,9.481786746292428,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,31,20.0,20.202744145041862,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,33,21.1,20.232063312459267,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,43,13.8,13.479768497162503,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,44,14.5,13.428965646590665,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,45,16.0,15.82134471961855,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,65,23.5,21.936191290672546,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,76,25.1,18.71731547089985,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,78,7.4,8.67782365299524,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,82,7.9,6.7792279456229725,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,85,24.6,25.54620504611816,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,91,20.8,20.112424115546993,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
0,0,93,19.6,20.170457928606083,0.9926130170646652,0.5197546736089691,0.38859478550237286,0.9015007461105318,1.7066400349811288,1.0118529232328421,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,3,12.4,13.388433562781323,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,5,15.9,16.366917207866095,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,14,19.1,19.09033009577406,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,16,16.8,17.8957040893053,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,17,25.0,25.71842092711459,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,23,19.8,17.925812941649525,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,29,17.8,17.192838007000795,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,36,24.2,21.813580968310102,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,46,8.8,8.784058697400223,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,53,14.3,14.166528209611567,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,62,12.5,12.477732399610279,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,64,17.6,15.40381006749725,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,67,4.2,3.246835612550215,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,70,5.1,4.659841081334886,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,71,17.7,18.44990982994868,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,72,25.6,24.785627004487456,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,75,8.8,17.018401913561032,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,86,12.6,14.382243586953447,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
1,0,92,22.9,25.630126210052218,0.9931010393449715,0.48738733207101437,0.36650640692531355,0.8645668529276354,2.269126627543409,1.3791138022292808,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
2,0,4,14.3,14.52948502263892,0.9924731261538372,0.5134686480175028,0.39448081560817516,0.9243677123815413,1.6414178454810424,1.1762907184464495,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
2,0,12,17.6,17.19877993116817,0.9924731261538372,0.5134686480175028,0.39448081560817516,0.9243677123815413,1.6414178454810424,1.1762907184464495,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
2,0,20,13.0,15.798500973752754,0.9924731261538372,0.5134686480175028,0.39448081560817516,0.9243677123815413,1.6414178454810424,1.1762907184464495,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
2,0,21,20.2,20.260438143859176,0.9924731261538372,0.5134686480175028,0.39448081560817516,0.9243677123815413,1.6414178454810424,1.1762907184464495,"{""est__alpha"": 10.0, ""est__hidden_layer_sizes"": [16]}"
